rating,review
5.0,Super ajoyib joy!
5.0,Mazali taomlar bilan shinam restoran
5.0,"Juda qulay joy va samimiy xodimlar, 50-yillar uslubidagi qiziqarli dizayn. Dushanba kuni ertalab soat 10 da qayerda qahva ichishni qidirdik va Toshkentning chiroqlari restorani saqlanib qoldi. Kapuchino ichib  ikki soat o'tkazdik, sukunatda dam oldik. O'zimiz bilan  mazali fresh olib oldik. Restoran shetcha nonushta qilishni taklif qiladi."
3.0,"Oshxona yomonlashgan,  bormagan ma'qul"
5.0,Retro uslubidagi yoqimli atmosfera
2.0,"Ovqat mazali emas, oddiy xizmat uchun 2 yulduz."
4.0,Men quyma pivoga buyurtma bermayman. Qolganlari yetarli.
4.0,Kundalik tashriflar uchun chiroyli va qulay joy
5.0,Har kuni kelib dam olish uchun shinam joy
5.0,Oddiy joy
1.0,Hammasi juda yomon ...
5.0,"Dam olish uchun ajoyib joy, mazali taomlar. Yuqori darajadagi xizmat, yordamchi xodimlar. Ikkita xona mavjud: chekuvchilar va chekmaydiganlar uchun. Chekishingiz mumkin bo'lgan xona biroz ajoyib, lekin agar siz sovuqqotsangiz, ular mamnuniyat bilan sizga issiq adyolni taklif qilishadi va issiq havo oqimi uchun konditsioner qo'shadilar. Yuqorida aytib o'tganimizdek, xodimlar juda ehtiyotkor, ular kuldonni o'z vaqtida almashtiradilar, ovqatdan keyin nam salfetka bilan xizmat qilishadi, agar to'satdan kul kuldon yonidan tushib qolsa, ofitsiant stolni artib tashlaydi. Juda qulay muhit, har bir stolda shamlar yonmoqda. Menyuda taomlar, choy, qahva, shirinliklarning juda katta tanlovi mavjud. Tavsiya etaman."
4.0,"Retro atmosferasi shunchaki ajoyib. Ichki muhit yomon emas, yaxshi xizmat. Ammo oshxona hali ham zaif. Steyklar yog'li va ta'mi 5 tadan 3 tasiga o'xshaydi. Grilda pishirilgan sabzavotlar yog'li. Umid qilamanki, oshxona o'z ustida ishlaydi. Pivo mazali. Lekin oshxonadan ko'p narsa kutmang."
2.0,"Bu joy o'z-o'zidan yaxshi, xizmat ko'rsatish joyida, hatto siz buyurtmani buzsangiz ham, lekin ehtiyot bo'ling, choynaklarning qopqog'i bog'lanmagan, shuning uchun bu restoranda biror narsani sindirib qo'ysangiz, siz ularga pul to'laysiz. Men 2 yulduz berdim, chunki ovqat yaxshi edi."
5.0,"Men u yerga faqat qahva ichish uchun bordim, bu yaxshi edi. Ichki makon juda shirin va nostalgy, Sovet 60-yillari. Xodimlar nihoyatda muloyim."
5.0,"Bu juda qulay va chiroyli joy. Bu eski musiqa bilan qulay muhit. Menga Wi-Fi bo'lishi yoqdi. Biroq, buyurtma berish qiyin edi, chunki inglizcha menyu yo'q edi. Pivo mazali edi va margarita pitssa juda qoniqarli edi. Men yana bormoqchiman."
5.0,Bu joy juda qulay va mazali. Rahmat.
3.0,"Qiziqarli interyer, yaxshi musiqaga ega restoran. Oshxona yomon emas, lekin go'sht, menimcha, juda quruq edi va u oldindan qovurilgan va keyin isitilgandek tuyuldi. Ammo taassurot nihoyat ofitsiant tomonidan buzildi, u oshxonada ikkita taomga buyurtma berishni unutdi! Yarim soatlik kutishdan so'ng (hamma allaqachon hamma narsani yeb tugatdi), biz bu taomlar haqida so'raganimizda, boshqa ofitsiant qayoqqadir yugurib kelib, bu idishlarga buyurtma berilmaganligini aytdi! Va ularni tayyorlash uchun 20 daqiqa kerak bo'ldi. Biz ularni kutdik, garchi ular salat bo'lsa ham - vaziyatni hisobga olgan holda ularni qanday qilib uzoq vaqt pishirish mumkin? Va birinchi ofitsiant hatto kelmadi va kechirim so'ramadi ... garchi ular bunday kechirilmas xato uchun iltifot sifatida muassasadan shirinlik taklif qilishlari mumkin edi ... lekin ofitsiant javoban faqat jilmayib qo'ydi .. xulosa - faqatgina joy chiroylli bo'lishi kerak emas, janoblar! Xodimlar va oshpazlar bilan ishlang ... va ehtimol sizning joyingiz hammaga yoqishni boshlaydi."
5.0,"Ajoyib restoran! Samimiy xodimlar. Menda yupqa qobiqli sabzavotli pitsa (pomidor va pishloq, lekin Margarita deb ataladi), qovurilgan sabzi va ikkinchi tashrifimda mazali no'xat sho'rva, qo'ziqorinli kartoshka va ozgina bug'langan sutli ajoyib espresso bor edi!"
5.0,Juda yoqimli atmosfera. O'rtacha narxlar. Yordamchi xodimlar. Restoranning ichki qismi juda chiroyli. Zallarda yoqimli musiqa yangraydi. Tashqarida veranda bor. Siz borishdan avval ovqat buyurtma qilishingiz mumkin. Tez va mazali tayyorlanadi
5.0,Juda chiroyli interyer. Chiroyli oshxona.
4.0,"Ajoyib sho'rvalar. Inglizcha menyu yo'q, lekin xodimlar ingliz tilida gaplashadi."
3.0,"Hozirda ovqatlanish joyi ishlamaydi, faqat banket zali. Yaxshi tuzilma"
4.0,Zo'r!
5.0,Juda yaxshi xizmat
5.0,Ajoyib restoran! Xizmat 5. Taom mazali.
2.0,Zo'r!
1.0,"Bayramlar saroyi Toshkentdagi eng qadimiylardan biridir. 400 mehmon uchun zal. Taomlari mazali, taomlar taqdim etilishi, dasturxonlar dizayni, xizmat ko‘rsatish darajasi yaxshi."
5.0,"Chiroyli dekor, lekin taom juda qimmat"
5.0,Juda yaxshi
5.0,juda yomon xizmat va juda yomon sifatli oziq-ovqat...bir yulduz ham juda ko'p..dunyodagi eng yomon restoran
5.0,Tadbirlar uchun qulay joy. Chiroyli va qulay. 5 kishilik xodimlar xizmati.
5.0,Tadbir uchun yangi va juda chiroyli joy!
4.0,Mazali oshxon. Men bu restoranni yaxshi ko'raman. Juda chiroyli bog'.
5.0,Bu ajoyib joy
5.0,Bugun men erimning yubileyini o'tkazdim. Oshpaz va xizmatchi yigitlarga katta rahmat. Hamma narsa juda mazali va chiroyli taomlar taqdimoti tayyorlandi. Restoran va uning xodimlariga hurmat bildiraman. Brendingizni saqlang.
5.0,Bu go'zal go'zal Chayxona. Xizmat yaxshi. taom mazali. Yozgi oqshomlarda bu yerda o'tirish yaxshi. Plovga oldindan buyurtma berish kerak va bu juda yaxshi. Ushbu turdagi va bu joy uchun narxlar ancha yuqori.
4.0,Juda chiroili joy. Ovqatlari mazali
5.0,Ajoyib joy.
5.0,"Biz tug'ilgan kunimizni oilamiz bilan nishonladik! Xizmat sifati, mazali taomlar va muassasa atmosferasi bizni juda xursand qildi! Men hammaga borishni tavsiya qilaman! Narxlar yoqimli, buni oldindan telegram kanalida yoki Facebook sahifasida ko'rishingiz mumkin."
5.0,"Yaxshi joy, lekin qimmat"
1.0,Juda mazali katta rahmat
5.0,"Ajoyib joy, yaxshi atmosfera va juda mazali taom."
5.0,"Haqiqatan ham jozibali joy, ichki bezaklar va hatto xonalarni jihozlashga alohida e'tibor berilgan!"
4.0,"2 yil oldin borganimda juda yoqqan edi, 3 kun oldin bordik va borganimizdan afsuslandik! Mikroto'lqinli pech ishlamadi, ovqatning ta'mi o'zgardi. 10 kishi bo‘lib o‘tirdik, boshqa kelmaydigan bo'ldik."
5.0,Juda mazali.
5.0,"Bu juda chiroyli va yoqimli joy, narxi sifatga mos keladi, qovurg'a ostiga olib kelingan, lekin so'zdan keyin ularni olib ketishdi va yoqib yuborishdi, shuningdek, hisobdan chiqarib tashlashdi. Hammamiz qoniqdik, hammaga maslahat beramiz."
5.0,Bu an'anaviy o'zbek restorani. 12 marta filtrlangan aroq mazali bo'ladi. Kit go'shti
5.0,"Milliy va Yevropa taomlarining noodatiy go'zal restorani, bezaklari bilan tadbirlar uchun ajoyib joy. Ba'zi kabinalarda stullar, ba'zilarida an'anaviy ko'rpacha va xontaxta mavjud. Hovli sharshara bilan juda chiroyli obodonlashtirilgan. Tomdan suv oqib chiqyapti, Toshkentda boshqasi yo'qdek. Turli xil o'simliklar, daraxtlar, hovuzlar bilan o'rindiqar. Ovqat mazali, salatlar juda boshqacha va hamma narsa juda yangi. Xizmat yaxshi standartga mos."
1.0,"Milliy uslubdagi ajoyib restoran. Mazali taom, ajoyib tanlov. Qulay kabinalar - siz hech kim bilan kesishmaysiz. Diqqatli va foydali xodimlar."
5.0,"Ajoyib joy! Juda mazali, yoqimli va unutilmas!"
4.0,Ajoyib taomlar.
5.0,Bu juda chiroyli joy. Ammo bitta minus bor - ular axlat qutilarini qay tarzda qo'yishlarini bilishlari kerak.
5.0,Chiroyli va shinam joy. Yaxshi xizmat.
5.0,"Oddiy restoran emas. Bir oz qimmat, lekin oila uchun juda yaxshi joy."
5.0,"Tadbirlar uchun ajoyib joy, har xil miqdordagi mehmonlar uchun ko'plab kabinalar. Oshpazlar chiroyli pishiradi, barcha salatlar, birinchi va asosiy taomlar juda mazali, hamma narsa yangi mahsulotlardan tayyorlangani darhol ko'rindi. Ofitsiantlar yaxshi o'qitilgan, har 5 daqiqada kelib stolni tekshiradi va yana nima buyurtma berishni xohlayotganingizni so'rashadi. Kechqurun hovlida ajoyib jonli musiqa yangraydi, lekin men kabinalarda yaxshi ovoz izolyatsiyasi bo'lgani uchun hovlidan musiqani zo'rg'a eshitaman. Umuman olganda, tadbirlar, mehmonlar yoki biznes hamkorlarning uchrashuvlari uchun tavsiya etiladi."
4.0,Chiroyli bog'
5.0,"Biz ajoyib tadbir o'tkazdik. Hamma (bolalar va kattalar) juda mazza qilishdi. Shinam, chiroyli restoran. Juda mazali taom. Ovqatlar xilma-xil, yevropa va milliy. Porsiyalar katta. Do'stona yaxshi yigitlarga xizmat qilish. Barchangizga katta rahmat!"
4.0,Zo'r!
1.0,"Toshkentda qisqa bo'lganimiz davomida biz bu yerda eng yaxshi taomlardan tanovul qildik. Bundan tashqari, unda bepul Wi-Fi mavjud, bu ko'plab boshqa restoranlarda bo'lmaganga o'xshaydi."
4.0,Yaxshi xizmat
5.0,Sifatli ovqat
5.0,"Yaxshi ta'm, belgilangan narx odatdagidan biroz qimmatroq"
4.0,Tushlik payti borishni tavsiya qilmayman. Hatto 12:00-13: 00 oralig'ida ham borsa xizmati 0 !!! Ofitsiantlar bu restoranga mos kelmaydi !!! Bosh menejer ishlamayapti!
1.0,Mukammal xizmat!
1.0,Do'stona ofitsiantlar va ajoyib taomlar
5.0,Ajoyib
3.0,Yaxshi
1.0,"Juda yaxshi restoran va o'rtacha narxlar. Menga ham xizmat yoqdi. Va taomlar mazali! Atmosfera go'zal va barcha qulayliklar mavjud. Ular olib kelguncha uzoq kutishingiz kerak va biz och qoldik, shuning uchun bizga uzoq tuyuldi."
1.0,Ajoyib
5.0,Yaxshi joy
5.0,"Juda yomon xizmat, uzoq va yomon xizmat. Ofitsiantlar nima qilishni bilmaydi va ular ham oshpazlarga o'xshaydi. Tartib yo'q, bu esa bosh katta minus."
5.0,"Pidjaklarini osib qo‘ymoqchi bo‘ldik, hamma ilgichlar changga botgan edi. Ofitsiantlar go'zallik uchun turishadi, ular taomlarni berishni bilishmaydi,  bo'sh laganlar olib tashlanmaydi. Pul va vaqtni behuda sarflash."
5.0,"La Piola Samarqandda! Ajoyib atmosfera, mazali va hamyonbop narxlar. Yasmiq sho'rva va yunon salatini to'g'ri tayyorlagani uchun oshpazga rahmat! Bugun siz bilan ovqatlanish ajoyib bo'ldi."
5.0,"Mazali, tez, lekin qimmat"
3.0,Dahshatli taomlar ham eskidek sinovdan o'tadi. Xizmat juda sekin. Hech qachon qaytib kelma. Yarim yulduz
5.0,"Ushbu restoranda o'tkazgan oqshom buzildi. Taomlar uchun ""3"", ular sovuq holda taqdim etildi (((Ma'muriyat bilan oldindan kelishilgan hamma narsa bajarilmadi! DJ haqida alohida hikoya mavjud)"
4.0,Shunchaki super.
3.0,"Men restoranda edim, menga juda yoqdi. Mazali taom va sifatli xizmat. Chekuvchilar va chekmaydiganlar uchun zonalarga bo'linish yaxshi. Kechqurun mumtoz musiqa tinglash mumkin."
4.0,Sevimli joy.
1.0,Yaxshi joy. Xizmat yaxshi
5.0,O'zbek qarindoshiga xizmat qiladigan sokin va shinam joy
5.0,Juda mazali emas ((narxiga mos kelmaydi
5.0,"Yaxshi atmosfera, yaxshi xizmat, ajoyib taom. Men tinch joylar va Wi-Fi juda oddiy bo'lishini xohlayman."
5.0,"Yaxshi atmosfera, yaxshi xizmat, yaxshi restoranlar VISA kartalari qabul qilinadi"
4.0,"Joy yaxshi, faqat ofitsiantlar yaxshi xizmat ko'rsata olishmaydi."
4.0,Qulay atmosfera
1.0,"Taomlar sifati juuda past, yaxshisi faqatgina kola edi."
5.0,Bu mahalliy restoranlar orasida eng toza va eng mazali hisoblanadi
2.0,"Juda mazali, chiroyli interyer."
4.0,Korporativ tadbirlar uchun ajoyib joy va shunchaki do'stlaringiz yoki oilangiz bilan ovqatlanishingiz mumkin! Tez xizmat! Yoqimli muhit
3.0,Juda mazali tushlik. Ajoyib xodimlar
4.0,Ovqat mazali. O'zbek oshxonasi. Mahalliy vino mamnun bo'ldi. Yagona salbiy jihati juda baland ovozda xuddi siz tungi klubdagi kabi baqirishingiz kerak
5.0,Xizmat biroz sekin. Umuman yaxshi
5.0,"Xizmat juda yomon, ofitsiantning buyurtmani o'n daqiqacha qabul qilishini kutdik!"
3.0,Juda mazali taom.
5.0,"Juda yomon kechki ovqat, sabzavotli pishirilgan tovuq, unda mavjud bo'lmagan tovuq, juda chiroyli va oqlangan fon pianinochi bilan. Shunday qilib, ko'zlaringiz bularni ko'rib xursand bo'ladi, lekin oshqozoningiz emas"
3.0,Oshxona yomon emas.
3.0,"Yaxshi ovqat, lekin xizmat shubhali.. U yerda ingliz tilida ko'p gapirilmaydi. Aslida, ofitsiant nima buyurtma qilayotganingizni to'liq tushunishiga ishonch hosil qilishingiz kerak. Ofitsiant Faux Pas #19ni tortdi. Biz kechki ovqat uchun naqd pul to'ladik va ofitsiant pulni almashtirish uchun oldi. Xizmat uchun chekda 20% majburiy to'lov mavjud edi. Oradan 10 daqiqa o'tib u pulni olib qaytmadi (40 000 tenge, 5.00 AQSh dollari) va biz undan pul qayerdaligini so'rashga majbur bo'ldik. U ""Ingliz tili yo'q"" deb va ingliz tilida gapiradigan boshqa ofitsiantni olib keldi. Bizning pulimizni kutayotganimizni tushuntirishgach, ikki ofitsiant 3 metr nariga borishdi va ofitsiantimiz cho‘ntagidan pulni chiqarib, ikkinchi ofitsiantga berdi. Keyin ular pulni bizga qaytarib olib kelishdi, lekin bizning ofitsiantimiz stolimizdan uzoqroq tursa, biz pulni ""unutib qo'yamiz"", deb o'ylagan edi. Noto'g'ri! Yana ayyor ofitsiantning restoran, shahar va mamlakat uchun atmosferani buzib, sayyohlar ongida yomon taassurot qoldirishi juda yomon!"
5.0,Ajoyib restoran! Chiroyli bezak! Mazali mahalliy taom
1.0,"Juda ajoyib va arzon joy. Oshxona milliy va yevropa taomlari, eng muhimi, mazali."
1.0,"Mahalliy aholi tomonidan tavsiya etilgan restoran. Sharqona - bu biroz dabdabali muhit, ammo xodimlar bilan insoniy muloqot juda oddiy. Oshxona ajoyib. Shuningdek, mahalliy o'zbek vinosiga buyurtma berishni tavsiya etaman - sizda yoqimli taassurot qolasiz"
5.0,"Joy shinam, xodimlar xushmuomala, ammo taom haqida uni mazali deb ayta olmayman"
1.0,"Bugun La Piolada qarindoshlarning kichik bir kompaniyasi o'z tug'ilgan kunini nishonladi, men aytmoqchimanki, bu juda ajpoyib edi, narxlar o'rtacha. Bir yigit bizga xizmat qildi, ismini eslay olmayman... juda muloyim, doimo yaqinlashib, bizda hamma narsa joyidami, nima istaymiz, deb so'radi, o'sha paytda zalda ikkita ziyofat bo'lganini hisobga olsak, bizni unutishmaganliklari ma'qul. Umuman olganda, menga juda yoqdi!"
5.0,"Yaxshi restoran, yoqimli atmosfera. Noto'g'ri xizmat ko'rsatish va ba'zi taomlarning sifati ko'p narsani yo'qqqa chioqaradi. Bundan tashqari, taomlarni yetkazib berish mantiqqa to'g'ri kelmaydi. Shunday bo'ladiki, ofitsiant buyurtmadan u yoki boshqa ovqatlarni olib kelishni unutadi"
5.0,"Chiroyli, yaxshi oshxona va palovi juda mazali."
1.0,Hammasi mukammal. Taom juda mazali. Ammo ba'zida  tashrif buyuruvchilar ko'p va yaxshi parkovka uchun ofitsiantlar  yetishmaydi.
4.0,Ajoyib restoran
4.0,"Vaqt va pulga qarshi bo'lmasangiz, xush kelibsiz. Tashqaridan, muassasa yoqimli taassurot, yaxshi interyer yaratadi. Qattiq birlikda xizmat ko'rsatish va oziq-ovqat sifati. Buyurtma taxminan 40 daqiqa kutib turdi va u olib kelganida ma'lum bo'ldiki, barcha salatlar narxi 30-40 m. O'tlar va turlardan iborat bo'lib, ular go'sht yoki baliqning bir nechta kichik qismlarini qo'shgan. Vaqt va pulni behuda sarflash."
3.0,"Haqiqiy o'zbeklar uchun tavsiya qilmayman, faqat sayyohlar uchun."
1.0,"Ajoyib restoran. Bu joy juda chiroyli ko'rinadi, lekin siz er-xotin sifatida 15 dollardan kam narxda osongina ovqatlanishingiz mumkin. Toshkentga 2 marta borganman, bu yerda 4 marta ovqatlanganman. Ularda an'anaviy O'rta Osiyo taomlaridan tortib yevropacha taomlargacha juda yaxshi taomlar mavjud. Porsiyalar yaxshi va yaxshi taqdim etilgan. Men qo'zichoq ruletini, qo'ziqorinli medalyonlarni, quyonni tavsiya qilaman ... hammasi juda mazali. Xizmat ham ancha yaxshi edi."
3.0,"Ilgari yaxshi edi. Har doim mehmonlarni olib borar edik. Hozir esa unday emas. Hozir borishga arzimaydi. Biz uzoq kutdik, garchi atigi 3-4 ta stol band bo'lsa-da. Juliyen tovuqqa pirogga o'xshardi. Idishda esa go'shtdan ko'ra ko'proq non bor edi. Biz kabobga buyurtma berdik, uni qismlarga bo'lib olib kelishdi, birinchi navbatda 4 dona, keyin 3 dona. Bir bo'lak kabob ichida suyak topildi. Bifstrogan esa retsept bo'yicha tayyorlanmagan. Qisqa qilib aytganda, biz birinchi navbatda ular sodiq mijozni yo'qotdi, ikkinchidan, men uni tanishlarga maslahat bermayman.   "
5.0,"Kalyan ajoyib, mahalliy pivo esa mazali!"
2.0,Ajoyib restoran
3.0,"Restoranning o'zi hashamatli, ammo xizmat ko'rsatish zalga kirgandagi birinchi taassurotlarga mos kelmaydi. Har qanday taom va salatlarga xizmat ko'rsatish juda ko'p vaqtni oladi, siz ba'zan buyurtmani bekor qilishni xohlaysiz. Ularning barchasi buyurtma berilgandan so'ng hozir tayyorlanayotgani oqlanadi (masalan, sho'rva yoki nahutshurak buyurtma olgandan keyin ham pishirilishi mumkin), lekin negadir deyarli doimiy issiq taom allaqachon sovutilgan stolga etib boradi, men ishonmayman. u faqat pishiriladi. Ehtimol, restoran kichik stollar uchun yaxshi, lekin korporativ yoki oilaviy banketlar ular uchun emas."
5.0,Yaxshi restoran. Interyeri va mebeli qulay. Ovqatlar mazali. Biznes tushlik yoki rasmiy uchrashuvlari uchun yaxshi joy. Hayotiy musiqa. Pastki darajadagi tungi raqs maydoni. Biroq ofitsiantlar professional emas. Shuning uchun bitta yulduzni kesish kerak.
4.0,Bu munosib. Ajoyib atmosfera. O'rtacha ovqat. Yaxshi xizmat.
1.0,"Juda chiroyli joy, chiroyli mozaikali ustunlar bilan bezatilgan, toza ... Biz bir guruh edik, shuning uchun tushlikka bordik. Stol tuzatilgan edi. Men mahalliy va tushlik fotosuratlarini ilova qilaman"
4.0,"Mazali milliy menyu! Xizmat juda-so, 4 dan 5. Atmosfera, men uchun, juda haddan tashqari, elementlar ko'p, bosim ko'p emas, ta'mi va rangi bo'lsa-da, ..."
2.0,"Men mehmonlarni haydashni tavsiya etmayman. Ikkinchi marta chet elliklardan mehmonlar olib kelganimda, xizmat dahshatli. Oxirgi marta ovqat olib kelishni unutib qo'yadigan uyqusirab ofitsiantlarni uyg'otish uchun zal boshlig'iga qo'ng'iroq qilishga majbur bo'ldim."
4.0,"Yaxshi restoran. Shish kabob, manti mazali edi. Choy - choynakda pishirilgan choy paketi, bu unchalik yaxshi emas! Xizmat o'rtacha va xolis. Ichki makon ham o'rtacha. Hukm - norma"
4.0,Restoran yomonlashdi. Oshxonada menyudan idish-tovoq va ichimliklar yo'q edi. Tanlangan idishlar juda sho'r edi. Sazanni boshqa joyga buyurtma qilish kerak.
5.0,Chiroyli go'zal shinam joy
3.0,"Shinam, jonli musiqa (lekin pianinoda kim o‘tirgani aniq emas), yaxshi xizmat (har bir stolda ilgich bo‘lganligi menga yoqdi, narsalaringizni garderobdan izlashga hojat qolmaydi), taomlar mazali bo'ladi va narxlar tishlamaydi."
3.0,Bu xonada chiroyli ziyofat tashkil etilishi mumkin
5.0,"Ilgari yaxshi restoran bo‘lardi, hozir taomlar unchalik yaxshi emas, narxi ham biroz qimmat"
5.0,kabi
5.0,Bu men xotinim bilan birinchi marta uchrashgan joy edi)) yaxshi xizmat
5.0,Samaya krasivaya adminlar a😍😍😍😍❤❤❤💕💕💕😚😚😘😘😘 !!!!!
2.0,"Kategoriyadagi joy - tashrif buyurishga arziydi. Toshkentda oshxonasi yaxshi joylar ko'p, bu ulardan biri. Intererlar an'anaviy uslubda bo'lib, u haqiqiylikni oshiradi. Oshxona darajasi. O‘zbek oshxonasining barcha an’anaviy taomlarini tatib ko‘rishingiz mumkin... Rostdan ham bu yerda an’anaviy Toshkent palovini tatib ko‘rishning uddasidan chiqmadik. Lekin men buni hali ham tavsiya qilaman."
4.0,Kofe juda shirin ᆢ
5.0,"Ularning aytishicha, biri ikkinchisini qiladi."
3.0,"Ko'p joylarga qaraganda yaxshiroq, lekin xizmat va oshxona tashqi muhitga mos kelmaydi"
4.0,"Yaxshi joy, shovqinli bo'lishi mumkin"
5.0,"Men boshida bu yaxshi restoran deb o'yladim, lekin afsuski, bu erda xizmat oddiy restoran uchun unchalik yaxshi emas. Biz faqat rus tilidagi menyu bilan kurashamiz. Ofitsiant silliq va foydali emas va umuman kulgili emas edi. Men sinab ko'rishni tavsiya qilaman. Dam olish kunlarida ular hayotiy musiqa, ba'zan pianino"
4.0,"Dahshatli! Lekin baland musiqa va har doim ham samarali xodimlar emas. Buyurtma berganingizdan so'ng, buyurtma bergan narsangizni takrorlashni so'rang. Sharob tanlash bilan bog'liq muammo, ular ko'pincha menyuda emas"
1.0,Haqiqiy sharqni xohlaysizmi? U shu joyda)))
1.0,"Hojatxonaning juda hashamatli ekanligi hayratlanarli. Men jonli musiqa chalardim. Yomon emas, lekin hajmi juda katta. Menimcha, menyu nisbatan rivojlangan edi. Osh odam sonidan ko'p bo'lsa-da, salat odam soniga yetmasdi."
1.0,"dahshatli xizmat, ovqatlanish darajasi. olib keldi (juda uzoq kutdi, uch xil ofitsiantga aylandi) buzilgan salat, iliq, sho'r sho'rva. har qachongidan ham yomonroq. har qanday bekatda pirog yoki pita nonini sotib olish yaxshiroqdir. hatto uyda ham, men oziq-ovqat allergiyasi xurujiga duchor bo'ldim, in'ektsiyaga chidashga majbur bo'ldim. oqshomni buzdi !! Umid qilamanki, men u erda boshqa hech qachon bo'lmayman"
1.0,"Mutlaqo qobiliyatsiz menejer! Telefonda u bo'sh o'rinlar ko'pligini, band qilishning hojati yo'qligini aytdi va yetib kelishi bilan barcha o'rindiqlar band bo'lganini e'lon qildi! Sizning harakatlaringiz bilan barcha salbiy sharhlarni tasdiqlang!"
1.0,"Juda sekin!!!!! Buyurtmani kutayotib, deyarli uxlab qoldim !!!! Juda sekin! Ovqat mazali, ammo qimmat"
1.0,"Restoran yaxshi, oqlangan va fon musiqasi bilan bezatilgan ko'rinadi .. lekin kechki ovqat paytida sahna tushadi! Avvalo, restoran egasi bizga (bir marta o'tirgandan so'ng) o'sha oqshom uchun hammaga vino va pivo berishni taqiqlaganini aytdi .. qaror sababini aytmasdan. Keyin ovqat mutlaqo yemaydi va ozgina! Masalan. Oldingi barcha restoranlardagi sabzavotli ishtahaning keng tanlovi o'rniga ilgari hech qachon uchramagan ziravorlar bilan to'ldirilgan g'alati narsalar solingan bitta stakan bilan almashtirildi ... va keyin qaynatilgan kartoshka bilan qoplangan 3 dona mol go'shtidan iborat ikkinchi taom ... Katta final shunday. Olti kishi uchun bitta idishda bo'laklarga bo'lingan meva bilan gaplashish va .... og'zingizga olingandan so'ng, siz xlorli erituvchi ichganga o'xshaysiz !!! Men qo'shimcha qilamanki, mening noxush tuyg'ularim barcha taomlar (40) tomonidan tasdiqlangan, barcha qismlarni xizmat ko'rsatish plastinkasida qoldirgan. Muxtasar qilib aytganda, falokat .. va bizga com taklif qilingan deb o'ylash, xayrlashuv kechki ovqat !!! Muvaffaqiyatsiz missiya !!"
